UniqueId,StationUniqueId,AreaName,AreaId,Level,Lat,Lon,FriendlyName
910GENFLDTN-1001101-RPL-2,910GENFLDTN,RPL,2,0,51.65176,-0.07888,RPL
910GESTFLDS-1001555-Bus-2,910GESTFLDS,Bus,2,0,51.40803,-0.15415,Bus
910GESTFLDS-1001555-Ent1-5,910GESTFLDS,Ent1,5,0,51.40792,-0.1547,Ent1
910GESTFLDS-1001555-Ent2-9,910GESTFLDS,Ent2,9,0,51.4071,-0.15489,Ent2
910GESTFLDS-1001555-EntE-7,910GESTFLDS,EntE,7,0,51.40764,-0.15494,EntE
910GESTFLDS-1001555-EntG-10,910GESTFLDS,EntG,10,0,51.40739,-0.15469,EntG
910GESTFLDS-1001555-EntL-8,910GESTFLDS,EntL,8,0,51.40748,-0.15517,EntL
910GESTFLDS-1001555-EntR-6,910GESTFLDS,EntR,6,0,51.40901,-0.15386,EntR
910GESTFLDS-1001555-Fbdg-11,910GESTFLDS,Fbdg,11,2,51.40744,-0.15495,Fbdg
910GESTFLDS-1001555-RLY-4,910GESTFLDS,RLY,4,1,51.40809,-0.15452,RLY
910GESTFLDS-1001555-RPL-N-1,910GESTFLDS,RPL-N,1,1,51.40821,-0.15412,RPL-N
910GESTFLDS-1001555-RPL-S-3,910GESTFLDS,RPL-S,3,1,51.40716,-0.15517,RPL-S
910GFNCHLYR-1001109-Bus-1,910GFNCHLYR,Bus,1,0,51.55019,-0.18268,Bus
910GFNCHLYR-1001109-Entr-3,910GFNCHLYR,Entr,3,0,51.5502,-0.1828,Entr
910GFNCHLYR-1001109-RLY-5,910GFNCHLYR,RLY,5,0,51.5502,-0.1828,RLY
910GFNCHLYR-1001109-RPL-E-2,910GFNCHLYR,RPL-E,2,-1,51.54999,-0.18428,RPL-E
910GFNCHLYR-1001109-RPL-W-4,910GFNCHLYR,RPL-W,4,-1,51.54987,-0.18419,RPL-W
910GFORESTH-1001112-BRBG-8,910GFORESTH,BRBG,8,2,51.43952,-0.05312,BRBG
910GFORESTH-1001112-Bus-1,910GFORESTH,Bus,1,0,51.43938,-0.05435,Bus
910GFORESTH-1001112-BUSE-4,910GFORESTH,BUSE,4,0,51.44009,-0.05191,BUSE
910GFORESTH-1001112-Entr-3,910GFORESTH,Entr,3,0,51.43934,-0.05387,Entr
910GFORESTH-1001112-Per-5,910GFORESTH,Per,5,0,51.43921,-0.05302,Per
910GFORESTH-1001112-RLY-7,910GFORESTH,RLY,7,0,51.43928,-0.05357,RLY
910GFORESTH-1001112-RPL-N-2,910GFORESTH,RPL-N,2,0,51.43903,-0.05318,RPL-N
910GFORESTH-1001112-RPL-S-6,910GFORESTH,RPL-S,6,1,51.439,-0.05301,RPL-S
910GFRSTGT-1001111-Bus-1,910GFRSTGT,Bus,1,0,51.54952,0.02479,Bus
910GFRSTGT-1001111-Crdr-7,910GFRSTGT,Crdr,7,1,51.54928,0.0243,Crdr
910GFRSTGT-1001111-EntW-6,910GFRSTGT,EntW,6,1,51.54957,0.0246,EntW
910GFRSTGT-1001111-RLY-5,910GFRSTGT,RLY,5,0,51.54943,0.02435,RLY
910GFRSTGT-1001111-RPL1-2,910GFRSTGT,RPL1,2,0,51.5493,0.02384,RPL1
910GFRSTGT-1001111-RPL2-3,910GFRSTGT,RPL2,3,0,51.54928,0.0243,RPL2
910GFRSTGT-1001111-RPL3-4,910GFRSTGT,RPL3,4,0,51.5494,0.02379,RPL3
910GGIDEAPK-1001115-Bus-1,910GGIDEAPK,Bus,1,0,51.58144,0.20601,Bus
910GGIDEAPK-1001115-EntC-6,910GGIDEAPK,EntC,6,0,51.58207,0.20532,EntC
910GGIDEAPK-1001115-EntS-3,910GGIDEAPK,EntS,3,0,51.58157,0.20572,EntS
910GGIDEAPK-1001115-FBdg-7,910GGIDEAPK,FBdg,7,0,51.58222,0.20575,FBdg
910GGIDEAPK-1001115-RLY-5,910GGIDEAPK,RLY,5,0,51.58186,0.20549,RLY
910GGIDEAPK-1001115-RPL-1-2,910GGIDEAPK,RPL-1,2,-1,51.58208,0.20628,RPL-1
910GGIDEAPK-1001115-RPL-3-4,910GGIDEAPK,RPL-3,4,-1,51.58221,0.20608,RPL-3
910GGODMAYS-1001117-Bus-1,910GGODMAYS,Bus,1,0,51.56539,0.11039,Bus
910GGODMAYS-1001117-Entr-3,910GGODMAYS,Entr,3,0,51.56568,0.11034,Entr
910GGODMAYS-1001117-FBdg-7,910GGODMAYS,FBdg,7,0,51.5654,0.11104,FBdg
910GGODMAYS-1001117-RLY-6,910GGODMAYS,RLY,6,0,51.56558,0.11081,RLY
910GGODMAYS-1001117-RPL1-2,910GGODMAYS,RPL1,2,-1,51.56569,0.11142,RPL1
910GGODMAYS-1001117-RPL2-4,910GGODMAYS,RPL2,4,-1,51.56575,0.11139,RPL2
910GGODMAYS-1001117-RPL4-5,910GGODMAYS,RPL4,5,-1,51.56549,0.1109,RPL4
910GGOSPLOK-1001119-BCQ-5,910GGOSPLOK,BCQ,5,0,51.55509,-0.15113,BCQ
910GGOSPLOK-1001119-Bus-1,910GGOSPLOK,Bus,1,0,51.55494,-0.15139,Bus
910GGOSPLOK-1001119-Entr-90,910GGOSPLOK,Entr,90,0,51.55511,-0.151,Entr
910GGOSPLOK-1001119-RLY-3,910GGOSPLOK,RLY,3,0,51.55533,-0.15077,RLY
910GGOSPLOK-1001119-RPL-B-4,910GGOSPLOK,RPL-B,4,1,51.55563,-0.15146,RPL-B
910GGOSPLOK-1001119-RPL-H-6,910GGOSPLOK,RPL-H,6,1,51.55536,-0.15152,RPL-H
910GGOSPLOK-1001119-RPL-S-2,910GGOSPLOK,RPL-S,2,1,51.55547,-0.1514,RPL-S
910GGOSPLOK-1001119-Subwy-70,910GGOSPLOK,Subwy,70,0,51.55524,-0.15099,Subwy
910GHACKNYC-1001127-Bus-1,910GHACKNYC,Bus,1,0,51.54767,-0.05634,Bus
910GHACKNYC-1001127-CP-5,910GHACKNYC,CP,5,0,51.54756,-0.05614,CP
910GHACKNYC-1001127-Entr-3,910GHACKNYC,Entr,3,0,51.54728,-0.05542,Entr
910GHACKNYC-1001127-GEntr-8,910GHACKNYC,GEntr,8,0,51.54679,-0.05619,GEntr
910GHACKNYC-1001127-IENT-7,910GHACKNYC,IENT,7,0,51.54719,-0.05712,IENT
910GHACKNYC-1001127-RLY-6,910GHACKNYC,RLY,6,2,51.54713,-0.0566,RLY
910GHACKNYC-1001127-RPL E-2,910GHACKNYC,RPL E,2,1,51.54717,-0.05621,RPL E
910GHACKNYC-1001127-RPL W-4,910GHACKNYC,RPL W,4,1,51.54709,-0.0562,RPL W
910GHACKNYW-1001129-Bus-1,910GHACKNYW,Bus,1,0,51.54317,-0.02542,Bus
910GHACKNYW-1001129-CRB-7,910GHACKNYW,CRB,7,0,51.54275,-0.02727,CRB
910GHACKNYW-1001129-EntrE-6,910GHACKNYW,EntrE,6,0,51.54356,-0.02507,EntrE
910GHACKNYW-1001129-EntrW-3,910GHACKNYW,EntrW,3,0,51.54317,-0.02542,EntrW
910GHACKNYW-1001129-RLY-5,910GHACKNYW,RLY,5,2,51.54337,-0.02446,RLY
910GHACKNYW-1001129-RPL E-4,910GHACKNYW,RPL E,4,1,51.5434,-0.02462,RPL E
910GHACKNYW-1001129-RPL W-2,910GHACKNYW,RPL W,2,1,51.54305,-0.02459,RPL W
910GHAGGERS-1001569-Entr-1,910GHAGGERS,Entr,1,0,51.53847,-0.07559,Entr
910GHAGGERS-1001569-RLY-4,910GHAGGERS,RLY,4,0,51.53848,-0.07547,RLY
910GHAGGERS-1001569-RPL-N-2,910GHAGGERS,RPL-N,2,1,51.53857,-0.07551,RPL-N
910GHAGGERS-1001569-RPL-S-3,910GHAGGERS,RPL-S,3,1,51.53852,-0.07546,RPL-S
910GHAKNYNM-1001128-Bus-1,910GHAKNYNM,Bus,1,0,51.54908,-0.06085,Bus
910GHAKNYNM-1001128-Entr-3,910GHAKNYNM,Entr,3,0,51.54894,-0.06132,Entr
910GHAKNYNM-1001128-IENT-8,910GHAKNYNM,IENT,8,0,51.54791,-0.06019,IENT
910GHAKNYNM-1001128-RLY-6,910GHAKNYNM,RLY,6,0,51.5488,-0.06119,RLY
910GHAKNYNM-1001128-RPL-1-2,910GHAKNYNM,RPL-1,2,2,51.54868,-0.06081,RPL-1
910GHAKNYNM-1001128-RPL-2-4,910GHAKNYNM,RPL-2,4,2,51.54865,-0.06087,RPL-2
910GHAKNYNM-1001128-RPL-4-5,910GHAKNYNM,RPL-4,5,2,51.54863,-0.06095,RPL-4
910GHAKNYNM-1001128-Sub-7,910GHAKNYNM,Sub,7,1,51.54886,-0.06102,Sub
910GHANWELL-1001135-BHS-5,910GHANWELL,BHS,5,1,51.51197,-0.33843,BHS
910GHANWELL-1001135-Bus-1,910GHANWELL,Bus,1,0,51.51318,-0.33715,Bus
910GHANWELL-1001135-NEnt-3,910GHANWELL,NEnt,3,0,51.51201,-0.33853,NEnt
910GHANWELL-1001135-RPL1-6,910GHANWELL,RPL1,6,2,51.51178,-0.33828,RPL1
910GHANWELL-1001135-RPL-2,910GHANWELL,RPL,2,2,51.51189,-0.33852,RPL
910GHANWELL-1001135-SEntr-4,910GHANWELL,SEntr,4,0,51.51157,-0.33826,SEntr
910GHAYESAH-1001144-Bus-1,910GHAYESAH,Bus,1,0,51.50334,-0.42068,Bus
910GHAYESAH-1001144-Entr-3,910GHAYESAH,Entr,3,0,51.50314,-0.42085,Entr
910GHAYESAH-1001144-FB-6,910GHAYESAH,FB,6,1,51.50314,-0.42085,FB
910GHAYESAH-1001144-RPL1-2,910GHAYESAH,RPL1,2,-1,51.50293,-0.42011,RPL1
910GHAYESAH-1001144-RPL23-4,910GHAYESAH,RPL23,4,-1,51.50298,-0.42011,RPL23
910GHAYESAH-1001144-RPL45-5,910GHAYESAH,RPL45,5,-1,51.50304,-0.42011,RPL45
910GHDON-1001148-Bridg-7,910GHDON,Bridg,7,1,51.58006,-0.23879,Bridg
910GHDON-1001148-Bus-1,910GHDON,Bus,1,1,51.57964,-0.2384,Bus
910GHDON-1001148-EntrL-3,910GHDON,EntrL,3,0,51.5807,-0.2389,EntrL
910GHDON-1001148-EntrU-6,910GHDON,EntrU,6,1,51.58006,-0.23866,EntrU
910GHDON-1001148-RPL1-2,910GHDON,RPL1,2,0,51.58028,-0.23885,RPL1
910GHDON-1001148-RPL2-4,910GHDON,RPL2,4,0,51.58022,-0.2389,RPL2
910GHDON-1001148-RPL3-5,910GHDON,RPL3,5,0,51.58017,-0.23897,RPL3
910GHEDSTNL-1001146-Bridg-6,910GHEDSTNL,Bridg,6,0,51.60282,-0.35708,Bridg
910GHEDSTNL-1001146-Bus-1,910GHEDSTNL,Bus,1,0,51.60211,-0.35633,Bus
910GHEDSTNL-1001146-EntrB-5,910GHEDSTNL,EntrB,5,0,51.60279,-0.35733,EntrB
910GHEDSTNL-1001146-EntrL-3,910GHEDSTNL,EntrL,3,0,51.60231,-0.35652,EntrL
910GHEDSTNL-1001146-RLY-7,910GHEDSTNL,RLY,7,0,51.60265,-0.35722,RLY
910GHEDSTNL-1001146-RPL N-4,910GHEDSTNL,RPL N,4,-1,51.60252,-0.35665,RPL N
910GHEDSTNL-1001146-RPL S-2,910GHEDSTNL,RPL S,2,-1,51.60261,-0.35653,RPL S
910GHERNEH-1001149-Bus-1,910GHERNEH,Bus,1,0,51.45258,-0.10278,Bus
910GHERNEH-1001149-BUSE-4,910GHERNEH,BUSE,4,0,51.4529,-0.10098,BUSE
910GHERNEH-1001149-MILKR-7,910GHERNEH,MILKR,7,0,51.45315,-0.10245,MILKR
910GHERNEH-1001149-RAILT-3,910GHERNEH,RAILT,3,0,51.45303,-0.10237,RAILT
910GHERNEH-1001149-RLY-5,910GHERNEH,RLY,5,0,51.4533,-0.10229,RLY
910GHERNEH-1001149-RPL-2,910GHERNEH,RPL,2,1,51.45343,-0.10215,RPL
910GHERNEH-1001149-RPL-6,910GHERNEH,RPL,6,1,51.45343,-0.10215,RPL
910GHGHMSPK-1001150-BRDG-8,910GHGHMSPK,BRDG,8,1,51.60908,-0.00026,BRDG
910GHGHMSPK-1001150-Bus-1,910GHGHMSPK,Bus,1,0,51.60786,-1E-05,Bus
910GHGHMSPK-1001150-CPE-5,910GHGHMSPK,CPE,5,0,51.60846,-0.00071,CPE
910GHGHMSPK-1001150-Entr-3,910GHGHMSPK,Entr,3,0,51.60835,-0.00021,Entr
910GHGHMSPK-1001150-LHA-6,910GHGHMSPK,LHA,6,0,51.60779,-0.00069,LHA
910GHGHMSPK-1001150-RLY-9,910GHGHMSPK,RLY,9,0,51.60849,-0.00026,RLY
910GHGHMSPK-1001150-RPL-N-2,910GHGHMSPK,RPL-N,2,0,51.60879,-0.00042,RPL-N
910GHGHMSPK-1001150-RPL-S-4,910GHGHMSPK,RPL-S,4,0,51.60878,-0.00026,RPL-S
910GHGHMSPK-1001150-SUB-7,910GHGHMSPK,SUB,7,-1,51.60804,-0.00052,SUB
910GHKBG-1001126-EntC-4,910GHKBG,EntC,4,0,51.37805,-0.15399,EntC
910GHKBG-1001126-EntF-5,910GHKBG,EntF,5,0,51.37672,-0.15329,EntF
910GHKBG-1001126-FBdg-6,910GHKBG,FBdg,6,1,51.37776,-0.15354,FBdg
910GHKBG-1001126-RLY-3,910GHKBG,RLY,3,0,51.37796,-0.15365,RLY
910GHKBG-1001126-RPL-N-1,910GHKBG,RPL-N,1,0,51.37792,-0.15386,RPL-N
910GHKBG-1001126-RPL-S-2,910GHKBG,RPL-S,2,0,51.37787,-0.15348,RPL-S
910GHMPSTDH-1001131-Entr-2,910GHMPSTDH,Entr,2,0,51.55541,-0.16573,Entr
910GHMPSTDH-1001131-RLY-4,910GHMPSTDH,RLY,4,0,51.55521,-0.16571,RLY
910GHMPSTDH-1001131-RPL E-3,910GHMPSTDH,RPL E,3,-1,51.5554,-0.16501,RPL E
910GHMPSTDH-1001131-RPL W-1,910GHMPSTDH,RPL W,1,-1,51.5553,-0.16494,RPL W
910GHOMRTON-1001153-Entr-2,910GHOMRTON,Entr,2,0,51.54697,-0.04235,Entr
910GHOMRTON-1001153-RLY-4,910GHOMRTON,RLY,4,0,51.54702,-0.04245,RLY
910GHOMRTON-1001153-RPL-E-1,910GHOMRTON,RPL-E,1,1,51.54713,-0.043,RPL-E
910GHOMRTON-1001153-RPL-W-3,910GHOMRTON,RPL-W,3,1,51.54703,-0.04301,RPL-W
910GHOMRTON-1001153-SUB-5,910GHOMRTON,SUB,5,0,51.54714,-0.04244,SUB
910GHONROPK-1001154-Bus-1,910GHONROPK,Bus,1,0,51.44964,-0.04509,Bus
910GHONROPK-1001154-Entr-3,910GHONROPK,Entr,3,0,51.44993,-0.04587,Entr
910GHONROPK-1001154-RLY-5,910GHONROPK,RLY,5,0,51.45,-0.04574,RLY
910GHONROPK-1001154-RPL-N-4,910GHONROPK,RPL-N,4,-1,51.45049,-0.04541,RPL-N
910GHONROPK-1001154-RPL-S-2,910GHONROPK,RPL-S,2,-1,51.45041,-0.04524,RPL-S
910GHOXTON-1001570-Bus-4,910GHOXTON,Bus,4,0,51.53102,-0.07517,Bus
910GHOXTON-1001570-ENT2-3,910GHOXTON,ENT2,3,0,51.53102,-0.07567,ENT2
910GHOXTON-1001570-Entr-1,910GHOXTON,Entr,1,0,51.53103,-0.07589,Entr
910GHOXTON-1001570-RLY-6,910GHOXTON,RLY,6,0,51.53111,-0.07584,RLY
910GHOXTON-1001570-RPL-N-2,910GHOXTON,RPL-N,2,1,51.53162,-0.07589,RPL-N
910GHOXTON-1001570-RPL-S-5,910GHOXTON,RPL-S,5,1,51.53163,-0.07575,RPL-S
910GHRGYGL-1001139-Bus-1,910GHRGYGL,Bus,1,0,51.57749,-0.09871,Bus
910GHRGYGL-1001139-EntrE-5,910GHRGYGL,EntrE,5,0,51.57718,-0.09879,EntrE
910GHRGYGL-1001139-EntrW-3,910GHRGYGL,EntrW,3,0,51.57702,-0.0988,EntrW
910GHRGYGL-1001139-RLY-6,910GHRGYGL,RLY,6,0,51.57707,-0.09868,RLY
910GHRGYGL-1001139-RPL-E-4,910GHRGYGL,RPL-E,4,1,51.5774,-0.09796,RPL-E
910GHRGYGL-1001139-RPL-W-2,910GHRGYGL,RPL-W,2,1,51.57728,-0.09797,RPL-W
910GHRLDWOD-1001137-Bus-1,910GHRLDWOD,Bus,1,0,51.59327,0.23323,Bus
910GHRLDWOD-1001137-EntC-6,910GHRLDWOD,EntC,6,-1,51.59353,0.23373,EntC
910GHRLDWOD-1001137-EntS-3,910GHRLDWOD,EntS,3,0,51.59299,0.23262,EntS
910GHRLDWOD-1001137-FBdg-8,910GHRLDWOD,FBdg,8,1,51.59306,0.23349,FBdg
910GHRLDWOD-1001137-RLY-7,910GHRLDWOD,RLY,7,0,51.59293,0.23289,RLY
910GHRLDWOD-1001137-RPL-1-2,910GHRLDWOD,RPL-1,2,0,51.59314,0.23403,RPL-1
910GHRLDWOD-1001137-RPL-2-4,910GHRLDWOD,RPL-2,4,0,51.59323,0.23393,RPL-2
910GHRLDWOD-1001137-RPL-4-5,910GHRLDWOD,RPL-4,5,0,51.59332,0.23383,RPL-4
910GHTCHEND-1001142-Bridg-5,910GHTCHEND,Bridg,5,1,51.60953,-0.36816,Bridg
910GHTCHEND-1001142-Bus-1,910GHTCHEND,Bus,1,0,51.6088,-0.36982,Bus
910GHTCHEND-1001142-Entr-3,910GHTCHEND,Entr,3,0,51.6093,-0.36885,Entr
910GHTCHEND-1001142-RLY-6,910GHTCHEND,RLY,6,0,51.60942,-0.3686,RLY
910GHTCHEND-1001142-RPL N-4,910GHTCHEND,RPL N,4,0,51.60966,-0.36849,RPL N
910GHTCHEND-1001142-RPL S-2,910GHTCHEND,RPL S,2,0,51.60974,-0.36834,RPL S
910GHYDNSRD-1001143-Bus-1,910GHYDNSRD,Bus,1,0,51.42492,-0.1899,Bus
910GHYDNSRD-1001143-Ent-1-5,910GHYDNSRD,Ent-1,5,0,51.42558,-0.18944,Ent-1
910GHYDNSRD-1001143-Ent-2-6,910GHYDNSRD,Ent-2,6,0,51.42538,-0.18922,Ent-2
910GHYDNSRD-1001143-Entr-3,910GHYDNSRD,Entr,3,0,51.42554,-0.18883,Entr
910GHYDNSRD-1001143-RPL-E-2,910GHYDNSRD,RPL-E,2,-1,51.42543,-0.18861,RPL-E
910GHYDNSRD-1001143-RPL-W-4,910GHYDNSRD,RPL-W,4,-1,51.4253,-0.18862,RPL-W
910GILFORD-1001157-Bus-1,910GILFORD,Bus,1,0,51.55966,0.07002,Bus
910GILFORD-1001157-EntC-10,910GILFORD,EntC,10,1,51.55927,0.06992,EntC
910GILFORD-1001157-EntI-9,910GILFORD,EntI,9,0,51.55821,0.06929,EntI
910GILFORD-1001157-EntY-6,910GILFORD,EntY,6,0,51.55897,0.06702,EntY
910GILFORD-1001157-FBdg-8,910GILFORD,FBdg,8,1,51.55881,0.0678,FBdg
910GILFORD-1001157-RLY-7,910GILFORD,RLY,7,0,51.55912,0.06968,RLY
910GILFORD-1001157-RPL1-2,910GILFORD,RPL1,2,0,51.55893,0.06872,RPL1
910GILFORD-1001157-RPL2-4,910GILFORD,RPL2,4,0,51.55899,0.06871,RPL2
910GILFORD-1001157-RPL3-5,910GILFORD,RPL3,5,0,51.55906,0.06868,RPL3
910GILFORD-1001157-YFBdg-11,910GILFORD,YFBdg,11,1,51.55881,0.0678,YFBdg
910GIVER-1000955-EntB-90,910GIVER,EntB,90,0,51.50874,-0.50631,EntB
910GIVER-1000955-FBdg-5,910GIVER,FBdg,5,1,51.50841,-0.50658,FBdg
910GIVER-1000955-RLY-4,910GIVER,RLY,4,0,51.5085,-0.50673,RLY
910GIVER-1000955-RPL1-1,910GIVER,RPL1,1,-1,51.5085,-0.50673,RPL1
910GIVER-1000955-RPL2-2,910GIVER,RPL2,2,-1,51.5085,-0.50673,RPL2
910GIVER-1000955-RPL3-3,910GIVER,RPL3,3,-1,51.50841,-0.50658,RPL3
910GKENR-1001161-Bridg-6,910GKENR,Bridg,6,1,51.53467,-0.21962,Bridg
910GKENR-1001161-Bus-1,910GKENR,Bus,1,0,51.53393,-0.21913,Bus
910GKENR-1001161-CHAM-4,910GKENR,CHAM,4,1,51.53478,-0.21965,CHAM
910GKENR-1001161-RLY-7,910GKENR,RLY,7,0,51.53455,-0.21996,RLY
910GKENR-1001161-RPL E-2,910GKENR,RPL E,2,0,51.53449,-0.22026,RPL E
910GKENR-1001161-RPL W-5,910GKENR,RPL W,5,0,51.5344,-0.22018,RPL W
910GKENR-1001161-STAT-3,910GKENR,STAT,3,0,51.53437,-0.21995,STAT
910GKLBRNHR-1001170-Bus-1,910GKLBRNHR,Bus,1,0,51.5376,-0.19269,Bus
910GKLBRNHR-1001170-Entr-3,910GKLBRNHR,Entr,3,0,51.53739,-0.19262,Entr
910GKLBRNHR-1001170-RLY-5,910GKLBRNHR,RLY,5,0,51.53751,-0.19234,RLY
910GKLBRNHR-1001170-RPL-E-4,910GKLBRNHR,RPL-E,4,-1,51.53776,-0.19153,RPL-E
910GKLBRNHR-1001170-RPL-W-2,910GKLBRNHR,RPL-W,2,-1,51.53769,-0.19146,RPL-W
910GKNTSHTW-1001165-Bus-1,910GKNTSHTW,Bus,1,0,51.54634,-0.14672,Bus
910GKNTSHTW-1001165-Entr-3,910GKNTSHTW,Entr,3,0,51.54643,-0.14652,Entr
910GKNTSHTW-1001165-RLY-5,910GKNTSHTW,RLY,5,0,51.54655,-0.14666,RLY
910GKNTSHTW-1001165-RPL E-4,910GKNTSHTW,RPL E,4,1,51.54686,-0.14666,RPL E
910GKNTSHTW-1001165-RPL W-2,910GKNTSHTW,RPL W,2,1,51.54685,-0.14682,RPL W
910GLANGLEY-1000957-Bus-3,910GLANGLEY,Bus,3,0,51.50806,-0.54202,Bus
910GLANGLEY-1000957-EntC-93,910GLANGLEY,EntC,93,0,51.50798,-0.54213,EntC
910GLANGLEY-1000957-EntL-90,910GLANGLEY,EntL,90,0,51.50803,-0.54184,EntL
910GLANGLEY-1000957-EntM-92,910GLANGLEY,EntM,92,0,51.50798,-0.54213,EntM
910GLANGLEY-1000957-EntS-91,910GLANGLEY,EntS,91,0,51.50722,-0.54286,EntS
910GLANGLEY-1000957-FB L-7,910GLANGLEY,FB L,7,2,51.50798,-0.54213,FB L
910GLANGLEY-1000957-FB SR-6,910GLANGLEY,FB SR,6,2,51.50798,-0.54213,FB SR
910GLANGLEY-1000957-RLY-4,910GLANGLEY,RLY,4,0,51.50806,-0.54176,RLY
910GLANGLEY-1000957-RPL1-1,910GLANGLEY,RPL1,1,1,51.50806,-0.54176,RPL1
910GLANGLEY-1000957-RPL2-2,910GLANGLEY,RPL2,2,0,51.50798,-0.54213,RPL2
910GLANGLEY-1000957-RPL3-5,910GLANGLEY,RPL3,5,0,51.50798,-0.54213,RPL3
910GLBGHJN-1001184-Bus-1,910GLBGHJN,Bus,1,0,51.4661,-0.10369,Bus
910GLBGHJN-1001184-BusE-4,910GLBGHJN,BusE,4,0,51.46616,-0.10181,BusE
910GLBGHJN-1001184-BusW-5,910GLBGHJN,BusW,5,0,51.46545,-0.10085,BusW
910GLBGHJN-1001184-Entr-3,910GLBGHJN,Entr,3,0,51.4666,-0.10257,Entr
910GLBGHJN-1001184-RPL-2,910GLBGHJN,RPL,2,1,51.46623,-0.10214,RPL
910GLEYTNMR-1001178-Bus-1,910GLEYTNMR,Bus,1,0,51.56984,-0.00835,Bus
910GLEYTNMR-1001178-EntrH-5,910GLEYTNMR,EntrH,5,0,51.56973,-0.00835,EntrH
910GLEYTNMR-1001178-EntrM-3,910GLEYTNMR,EntrM,3,0,51.56982,-0.0079,EntrM
910GLEYTNMR-1001178-RLY-7,910GLEYTNMR,RLY,7,0,51.56974,-0.00793,RLY
910GLEYTNMR-1001178-RPL-E-2,910GLEYTNMR,RPL-E,2,1,51.56946,-0.00708,RPL-E
910GLEYTNMR-1001178-RPL-W-4,910GLEYTNMR,RPL-W,4,1,51.56942,-0.0071,RPL-W
910GLEYTNMR-1001178-Sub-6,910GLEYTNMR,Sub,6,0,51.56974,-0.00793,Sub
910GLONFLDS-1001183-EntMa-4,910GLONFLDS,EntMa,4,0,51.54102,-0.05818,EntMa
910GLONFLDS-1001183-EntMe-2,910GLONFLDS,EntMe,2,0,51.54103,-0.05779,EntMe
910GLONFLDS-1001183-RLY-5,910GLONFLDS,RLY,5,0,51.54106,-0.05797,RLY
910GLONFLDS-1001183-RPL-N-1,910GLONFLDS,RPL-N,1,1,51.54163,-0.05793,RPL-N
910GLONFLDS-1001183-RPL-S-3,910GLONFLDS,RPL-S,3,1,51.54163,-0.05778,RPL-S
910GLYTNSHR-1001179-Bus-1,910GLYTNSHR,Bus,1,0,51.56321,0.00956,Bus
910GLYTNSHR-1001179-Entr-3,910GLYTNSHR,Entr,3,0,51.56333,0.00857,Entr
910GLYTNSHR-1001179-RLY-6,910GLYTNSHR,RLY,6,0,51.56338,0.00863,RLY
910GLYTNSHR-1001179-RPL-E-4,910GLYTNSHR,RPL-E,4,1,51.56389,0.00767,RPL-E
910GLYTNSHR-1001179-RPL-W-2,910GLYTNSHR,RPL-W,2,1,51.56384,0.00761,RPL-W
910GLYTNSHR-1001179-SUB-5,910GLYTNSHR,SUB,5,0,51.56339,0.00864,SUB
910GMANRPK-1001189-Bus-1,910GMANRPK,Bus,1,0,51.55215,0.0468,Bus
910GMANRPK-1001189-EntS-6,910GMANRPK,EntS,6,1,51.55262,0.04638,EntS
910GMANRPK-1001189-FBdg-7,910GMANRPK,FBdg,7,1,51.55226,0.04627,FBdg
910GMANRPK-1001189-RLY-5,910GMANRPK,RLY,5,0,51.55255,0.04613,RLY
910GMANRPK-1001189-RPL1-2,910GMANRPK,RPL1,2,0,51.55229,0.04511,RPL1
910GMANRPK-1001189-RPL2-3,910GMANRPK,RPL2,3,0,51.55226,0.04627,RPL2
910GMANRPK-1001189-RPL3-4,910GMANRPK,RPL3,4,0,51.55224,0.04513,RPL3
910GMAZEH-1001192-Bridg-5,910GMAZEH,Bridg,5,1,51.48279,0.00308,Bridg
910GMAZEH-1001192-EntrS-2,910GMAZEH,EntrS,2,0,51.48257,0.00306,EntrS
910GMAZEH-1001192-EntT-4,910GMAZEH,EntT,4,0,51.48286,0.00331,EntT
910GMAZEH-1001192-RPLE-3,910GMAZEH,RPLE,3,0,51.48284,0.00291,RPLE
910GMAZEH-1001192-RPLW-1,910GMAZEH,RPLW,1,0,51.48277,0.00291,RPLW
910GMDNHEAD-1000964-Bus-92,910GMDNHEAD,Bus,92,0,51.51858,-0.72252,Bus
910GMDNHEAD-1000964-EntSA-90,910GMDNHEAD,EntSA,90,0,51.51874,-0.72266,EntSA
910GMDNHEAD-1000964-EntSR-91,910GMDNHEAD,EntSR,91,0,51.5182,-0.72262,EntSR
910GMDNHEAD-1000964-RLY-4,910GMDNHEAD,RLY,4,0,51.51867,-0.72266,RLY
910GMDNHEAD-1000964-RPL1-1,910GMDNHEAD,RPL1,1,1,51.51867,-0.72266,RPL1
910GMDNHEAD-1000964-RPL2-2,910GMDNHEAD,RPL2,2,1,51.51848,-0.72238,RPL2
910GMDNHEAD-1000964-RPL3-3,910GMDNHEAD,RPL3,3,1,51.51848,-0.72238,RPL3
910GMDNHEAD-1000964-SP-5,910GMDNHEAD,SP,5,0,51.51848,-0.72238,SP
910GMLHB-1001193-Bus-1,910GMLHB,Bus,1,0,51.61365,-0.24936,Bus
910GMLHB-1001193-EntC-7,910GMLHB,EntC,7,0,51.61283,-0.24913,EntC
910GMLHB-1001193-EntS-6,910GMLHB,EntS,6,0,51.61341,-0.24924,EntS
910GMLHB-1001193-RLY-5,910GMLHB,RLY,5,0,51.61335,-0.24939,RLY
